Date,Day,Employee_ID,Shift,Role,Hours_worked,Hourly_rate,Job_status
2024-10-13,Sunday,B3,8pm-10pm,service,2.0,16,full-time
2024-10-14,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-14,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-14,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-14,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-14,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-14,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-14,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-14,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-14,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-14,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-14,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-14,Monday,B5,7pm-10pm,service,3.0,16,full-time
2024-10-14,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-14,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-14,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-14,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-14,Monday,B1,8pm-10pm,service,2.0,16,full-time
2024-10-15,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-15,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-15,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-15,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-15,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-15,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-15,Tuesday,B3,10am-4.30pm,service,6.5,16,full-time
2024-10-15,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-15,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-15,Tuesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-15,Tuesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-10-15,Tuesday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-15,Tuesday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-15,Tuesday,B3,7pm-10pm,service,3.0,16,full-time
2024-10-15,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-15,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-16,Wednesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-16,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-16,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-16,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-16,Wednesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-16,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-16,Wednesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-16,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-16,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-16,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-16,Wednesday,A3,7pm-10pm,chef,3.0,17,full-time
2024-10-16,Wednesday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-16,Wednesday,B4,7pm-10pm,service,3.0,16,full-time
2024-10-16,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-16,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-16,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-16,Wednesday,A4,8pm-10pm,chef,2.0,17,full-time
2024-10-16,Wednesday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-16,Wednesday,B5,8pm-10pm,service,2.0,16,full-time
2024-10-16,Wednesday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-17,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-17,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-17,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-17,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-17,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-17,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-17,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-17,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-17,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-17,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-17,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-17,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-17,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-17,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-18,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-18,Friday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-18,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-18,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-18,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-18,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-18,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-18,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-18,Friday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-18,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-10-18,Friday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-18,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-18,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-18,Friday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-18,Friday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-18,Friday,B1,8pm-10pm,service,2.0,16,full-time
2024-10-18,Friday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-18,Friday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-19,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-19,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-19,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-19,Saturday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-19,Saturday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-19,Saturday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-19,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-19,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-19,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-19,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-19,Saturday,A5,7pm-10pm,chef,3.0,17,full-time
2024-10-19,Saturday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-19,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-19,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-19,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-19,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-19,Saturday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-20,Sunday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-20,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-20,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-20,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-20,Sunday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-20,Sunday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-20,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-20,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-20,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-20,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-20,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-20,Sunday,B3,7pm-10pm,service,3.0,16,full-time
2024-10-20,Sunday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-20,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-20,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-20,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-20,Sunday,A3,8pm-10pm,chef,2.0,17,full-time
2024-10-20,Sunday,B1,8pm-10pm,service,2.0,16,full-time
2024-10-20,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-20,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-10-20,Sunday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-21,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-21,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-21,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-21,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-21,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-21,Monday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-21,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-21,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-21,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-21,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-21,Monday,A4,7pm-10pm,chef,3.0,17,full-time
2024-10-21,Monday,B4,7pm-10pm,service,3.0,16,full-time
2024-10-21,Monday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-21,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-21,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-21,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-21,Monday,A2,8pm-10pm,chef,2.0,17,full-time
2024-10-21,Monday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-21,Monday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-21,Monday,B5,8pm-10pm,service,2.0,16,full-time
2024-10-21,Monday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-22,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-22,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-22,Tuesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-22,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-22,Tuesday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-22,Tuesday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-22,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-22,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-22,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-22,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-22,Tuesday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-22,Tuesday,B5,7pm-10pm,service,3.0,16,full-time
2024-10-22,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-22,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-22,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-22,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-22,Tuesday,A3,8pm-10pm,chef,2.0,17,full-time
2024-10-22,Tuesday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-22,Tuesday,B1,8pm-10pm,service,2.0,16,full-time
2024-10-22,Tuesday,B4,8pm-10pm,service,2.0,16,full-time
2024-10-22,Tuesday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-23,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-23,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-23,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-23,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-23,Wednesday,B3,10am-4.30pm,service,6.5,16,full-time
2024-10-23,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-23,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-23,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-23,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-23,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-23,Wednesday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-23,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-23,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-23,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-24,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-24,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-24,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-24,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-24,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-24,Thursday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-24,Thursday,B5,10am-4.30pm,service,6.5,16,full-time
2024-10-24,Thursday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-24,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-24,Thursday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-24,Thursday,A4,7pm-10pm,chef,3.0,17,full-time
2024-10-24,Thursday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-24,Thursday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-24,Thursday,B5,7pm-10pm,service,3.0,16,full-time
2024-10-24,Thursday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-24,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-24,Thursday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-25,Friday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-25,Friday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-25,Friday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-25,Friday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-25,Friday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-25,Friday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-25,Friday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-25,Friday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-25,Friday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-25,Friday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-25,Friday,A4,7pm-10pm,chef,3.0,17,full-time
2024-10-25,Friday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-25,Friday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-25,Friday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-25,Friday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-25,Friday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-25,Friday,A3,8pm-10pm,chef,2.0,17,full-time
2024-10-25,Friday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-25,Friday,B4,8pm-10pm,service,2.0,16,full-time
2024-10-25,Friday,B5,8pm-10pm,service,2.0,16,full-time
2024-10-25,Friday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-26,Saturday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-26,Saturday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-26,Saturday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-26,Saturday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-26,Saturday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-26,Saturday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-26,Saturday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-26,Saturday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-26,Saturday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-26,Saturday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-26,Saturday,A3,7pm-10pm,chef,3.0,17,full-time
2024-10-26,Saturday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-26,Saturday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-26,Saturday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-26,Saturday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-26,Saturday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-26,Saturday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-26,Saturday,A4,8pm-10pm,chef,2.0,17,full-time
2024-10-26,Saturday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-27,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-27,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-27,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-27,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-27,Sunday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-27,Sunday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-27,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-27,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-27,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-27,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-27,Sunday,A2,7pm-10pm,chef,3.0,17,full-time
2024-10-27,Sunday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-27,Sunday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-27,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-27,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-27,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-27,Sunday,A4,8pm-10pm,chef,2.0,17,full-time
2024-10-27,Sunday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-27,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-10-27,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-10-27,Sunday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-28,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-28,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-28,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-28,Monday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-28,Monday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-28,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-28,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-28,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-28,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-28,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-28,Monday,A3,7pm-10pm,chef,3.0,17,full-time
2024-10-28,Monday,B1,7pm-10pm,service,3.0,16,full-time
2024-10-28,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-28,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-28,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-28,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-28,Monday,A4,8pm-10pm,chef,2.0,17,full-time
2024-10-28,Monday,A5,8pm-10pm,chef,2.0,17,full-time
2024-10-28,Monday,B4,8pm-10pm,service,2.0,16,full-time
2024-10-28,Monday,B5,8pm-10pm,service,2.0,16,full-time
2024-10-28,Monday,C1,8pm-10pm,dishwasher,2.0,16,full-time
2024-10-29,Tuesday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-29,Tuesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-29,Tuesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-29,Tuesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-29,Tuesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-29,Tuesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-29,Tuesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-29,Tuesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-29,Tuesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-29,Tuesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-29,Tuesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-29,Tuesday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-29,Tuesday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-29,Tuesday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-30,Wednesday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-30,Wednesday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-30,Wednesday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-30,Wednesday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-10-30,Wednesday,B2,10am-4.30pm,service,6.5,16,full-time
2024-10-30,Wednesday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-30,Wednesday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-30,Wednesday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-30,Wednesday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-30,Wednesday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-30,Wednesday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-30,Wednesday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-30,Wednesday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-30,Wednesday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-31,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-10-31,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-10-31,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-10-31,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-10-31,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-10-31,Thursday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-10-31,Thursday,D1,10am-4.30pm,service,6.5,15,part-time
2024-10-31,Thursday,D2,10am-4.30pm,service,6.5,15,part-time
2024-10-31,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-10-31,Thursday,A1,7pm-10pm,chef,3.0,17,full-time
2024-10-31,Thursday,A4,7pm-10pm,chef,3.0,17,full-time
2024-10-31,Thursday,B2,7pm-10pm,service,3.0,16,full-time
2024-10-31,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-10-31,Thursday,D1,7pm-10pm,service,3.0,15,part-time
2024-10-31,Thursday,D2,7pm-10pm,service,3.0,15,part-time
2024-10-31,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-10-31,Thursday,A2,8pm-10pm,chef,2.0,17,full-time
2024-10-31,Thursday,A3,8pm-10pm,chef,2.0,17,full-time
2024-10-31,Thursday,B1,8pm-10pm,service,2.0,16,full-time
2024-10-31,Thursday,B5,8pm-10pm,service,2.0,16,full-time
2024-10-31,Thursday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-11-01,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-11-01,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-11-01,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-11-01,Thursday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-11-01,Thursday,B1,10am-4.30pm,service,6.5,16,full-time
2024-11-01,Thursday,B2,10am-4.30pm,service,6.5,16,full-time
2024-11-01,Thursday,B4,10am-4.30pm,service,6.5,16,full-time
2024-11-01,Thursday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-11-01,Thursday,D3,10am-4.30pm,service,6.5,15,part-time
2024-11-01,Thursday,A2,7pm-10pm,chef,3.0,17,full-time
2024-11-01,Thursday,B1,7pm-10pm,service,3.0,16,full-time
2024-11-01,Thursday,B4,7pm-10pm,service,3.0,16,full-time
2024-11-01,Thursday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-11-01,Thursday,D3,7pm-10pm,service,3.0,15,part-time
2024-11-01,Thursday,B2,8pm-10pm,service,2.0,16,full-time
2024-11-02,Sunday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-11-02,Sunday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-11-02,Sunday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-11-02,Sunday,A5,10am-4.30pm,chef,6.5,17,full-time
2024-11-02,Sunday,B2,10am-4.30pm,service,6.5,16,full-time
2024-11-02,Sunday,C1,10am-4.30pm,dishwasher,6.5,16,full-time
2024-11-02,Sunday,D1,10am-4.30pm,service,6.5,15,part-time
2024-11-02,Sunday,D2,10am-4.30pm,service,6.5,15,part-time
2024-11-02,Sunday,D3,10am-4.30pm,service,6.5,15,part-time
2024-11-02,Sunday,A1,7pm-10pm,chef,3.0,17,full-time
2024-11-02,Sunday,A4,7pm-10pm,chef,3.0,17,full-time
2024-11-02,Sunday,B1,7pm-10pm,service,3.0,16,full-time
2024-11-02,Sunday,C1,7pm-10pm,dishwasher,3.0,16,full-time
2024-11-02,Sunday,D1,7pm-10pm,service,3.0,15,part-time
2024-11-02,Sunday,D2,7pm-10pm,service,3.0,15,part-time
2024-11-02,Sunday,D3,7pm-10pm,service,3.0,15,part-time
2024-11-02,Sunday,A2,8pm-10pm,chef,2.0,17,full-time
2024-11-02,Sunday,B2,8pm-10pm,service,2.0,16,full-time
2024-11-02,Sunday,B4,8pm-10pm,service,2.0,16,full-time
2024-11-02,Sunday,C2,8pm-10pm,dishwasher,2.0,16,full-time
2024-11-03,Monday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-11-03,Monday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-11-03,Monday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-11-03,Monday,A4,10am-4.30pm,chef,6.5,17,full-time
2024-11-03,Monday,B2,10am-4.30pm,service,6.5,16,full-time
2024-11-03,Monday,C2,10am-4.30pm,dishwasher,6.5,16,full-time
2024-11-03,Monday,D1,10am-4.30pm,service,6.5,15,part-time
2024-11-03,Monday,D2,10am-4.30pm,service,6.5,15,part-time
2024-11-03,Monday,D3,10am-4.30pm,service,6.5,15,part-time
2024-11-03,Monday,A1,7pm-10pm,chef,3.0,17,full-time
2024-11-03,Monday,A2,7pm-10pm,chef,3.0,17,full-time
2024-11-03,Monday,B2,7pm-10pm,service,3.0,16,full-time
2024-11-03,Monday,C2,7pm-10pm,dishwasher,3.0,16,full-time
2024-11-03,Monday,D1,7pm-10pm,service,3.0,15,part-time
2024-11-03,Monday,D2,7pm-10pm,service,3.0,15,part-time
2024-11-03,Monday,D3,7pm-10pm,service,3.0,15,part-time
2024-11-04,Thursday,A1,10am-4.30pm,chef,6.5,17,full-time
2024-11-04,Thursday,A2,10am-4.30pm,chef,6.5,17,full-time
2024-11-04,Thursday,A3,10am-4.30pm,chef,6.5,17,full-time
2024-11-04,Thursday,A4,10am-4.30pm,chef,6.5,17,full-time
