Date,Day,Employee_ID,Role,Shift,Hours_worked,Hourly_rate,Job_status,,,,,,,,,
2024-10-22,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-22,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-22,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-22,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-23,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-23,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-23,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-23,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-24,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-24,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-24,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-24,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-24,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-24,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-24,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-24,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-24,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-24,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-25,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-25,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-25,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-25,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-25,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-25,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-25,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-25,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-25,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-25,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-26,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-26,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-26,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-26,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-26,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-26,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-26,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-26,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-26,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-26,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-27,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-27,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-27,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-27,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-27,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-27,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-27,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-27,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-27,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-27,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-28,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-28,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-28,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-28,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-28,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-28,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-28,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-28,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-28,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-28,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-29,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-29,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-29,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-29,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-30,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-30,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-30,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-30,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-31,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-31,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-10-31,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-31,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-31,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-31,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-31,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-10-31,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-31,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-10-31,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-01,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-01,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-01,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-01,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-01,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-01,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-01,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-01,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-01,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-01,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-02,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-02,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-02,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-02,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-02,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-02,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-02,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-02,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-02,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-02,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-03,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-03,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-03,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-03,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-03,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-03,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-03,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-03,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-03,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-03,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-04,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-04,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-04,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-04,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-04,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-04,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-04,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-04,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-04,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-04,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-05,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-05,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-05,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-05,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-06,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-06,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-06,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-06,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-07,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-07,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-07,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-07,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-07,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-07,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-07,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-07,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-07,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-07,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-08,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-08,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-08,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-08,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-08,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-08,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-08,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-08,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-08,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-08,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-09,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-09,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-09,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-09,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-09,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-09,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-09,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-09,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-09,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-09,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-10,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-10,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-10,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-10,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-10,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-10,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-10,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-10,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-10,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-10,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-11,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-11,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-11,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-11,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-11,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-11,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-11,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-11,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-11,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-11,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-12,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-12,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-12,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-12,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-13,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-13,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-13,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-13,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-14,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-14,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-14,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-14,Thursday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-14,Thursday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-14,Thursday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-14,Thursday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-14,Thursday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-14,Thursday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-14,Thursday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-15,Friday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-15,Friday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-15,Friday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-15,Friday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-15,Friday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-15,Friday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-15,Friday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-15,Friday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-15,Friday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-15,Friday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-16,Saturday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-16,Saturday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-16,Saturday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-16,Saturday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-16,Saturday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-16,Saturday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-16,Saturday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-16,Saturday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-16,Saturday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-16,Saturday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-17,Sunday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-17,Sunday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-17,Sunday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-17,Sunday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-17,Sunday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-17,Sunday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-17,Sunday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-17,Sunday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-17,Sunday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-17,Sunday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-18,Monday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-18,Monday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-18,Monday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-18,Monday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-18,Monday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-18,Monday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-18,Monday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-18,Monday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-18,Monday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-18,Monday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-19,Tuesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-19,Tuesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-19,Tuesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-19,Tuesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-20,Wednesday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID4,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID5,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID6,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID7,service,7pm - 10pm,3,14,Full-time,,,,,,,,,
2024-11-20,Wednesday,EID8,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-20,Wednesday,EID9,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-20,Wednesday,EID10,service,7pm - 10pm,3,13,Part-time,,,,,,,,,
2024-11-21,Thursday,EID1,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-21,Thursday,EID2,chef,7pm - 10pm,3,15,Full-time,,,,,,,,,
2024-11-21,Thursday,EID3,dishwasher,7pm - 10pm,3,14,Full-time,,,,,,,,,
